plate_id,ctrl_type,value_raw
PLT-D-PBM-IFN-ctrl,neg,96.23
PLT-D-PBM-IFN-ctrl,neg,99.21
PLT-D-PBM-IFN-ctrl,neg,100.11
PLT-D-PBM-IFN-ctrl,neg,99.44
PLT-D-PBM-IFN-ctrl,neg,99.51
PLT-D-PBM-IFN-ctrl,neg,100.98
PLT-D-PBM-IFN-ctrl,neg,97.84
PLT-D-PBM-IFN-ctrl,neg,96.74
PLT-D-PBM-IFN-ctrl,pos,9.72
PLT-D-PBM-IFN-ctrl,pos,10.61
PLT-D-PBM-IFN-ctrl,pos,11.35
PLT-D-PBM-IFN-ctrl,pos,10.63
PLT-D-PBM-IFN-ctrl,pos,8.83
PLT-D-PBM-IFN-ctrl,pos,9.81
PLT-D-PBM-IFN-ctrl,pos,10.21
PLT-D-PBM-IFN-ctrl,pos,10.14
PLT-D-PBM-IL6-ctrl,neg,100.75
PLT-D-PBM-IL6-ctrl,neg,100.76
PLT-D-PBM-IL6-ctrl,neg,101.05
PLT-D-PBM-IL6-ctrl,neg,103.75
PLT-D-PBM-IL6-ctrl,neg,101.59
PLT-D-PBM-IL6-ctrl,neg,96.79
PLT-D-PBM-IL6-ctrl,neg,102.81
PLT-D-PBM-IL6-ctrl,neg,99.32
PLT-D-PBM-IL6-ctrl,pos,10.09
PLT-D-PBM-IL6-ctrl,pos,8.98
PLT-D-PBM-IL6-ctrl,pos,10.42
PLT-D-PBM-IL6-ctrl,pos,9.48
PLT-D-PBM-IL6-ctrl,pos,10.08
PLT-D-PBM-IL6-ctrl,pos,9.77
PLT-D-PBM-IL6-ctrl,pos,11.54
PLT-D-PBM-IL6-ctrl,pos,11.59
PLT-D-PBM-TNF-ctrl,neg,100.03
PLT-D-PBM-TNF-ctrl,neg,101.31
PLT-D-PBM-TNF-ctrl,neg,98.55
PLT-D-PBM-TNF-ctrl,neg,100.08
PLT-D-PBM-TNF-ctrl,neg,99.38
PLT-D-PBM-TNF-ctrl,neg,96.83
PLT-D-PBM-TNF-ctrl,neg,98.16
PLT-D-PBM-TNF-ctrl,neg,103.14
PLT-D-PBM-TNF-ctrl,pos,10.31
PLT-D-PBM-TNF-ctrl,pos,8.94
PLT-D-PBM-TNF-ctrl,pos,8.77
PLT-D-PBM-TNF-ctrl,pos,9.91
PLT-D-PBM-TNF-ctrl,pos,11.25
PLT-D-PBM-TNF-ctrl,pos,9.85
PLT-D-PBM-TNF-ctrl,pos,11.05
PLT-D-PBM-TNF-ctrl,pos,10.28
PLT-D-PBM-C3a-ctrl,neg,101.29
PLT-D-PBM-C3a-ctrl,neg,98.47
PLT-D-PBM-C3a-ctrl,neg,98.84
PLT-D-PBM-C3a-ctrl,neg,99.07
PLT-D-PBM-C3a-ctrl,neg,96.29
PLT-D-PBM-C3a-ctrl,neg,101.72
PLT-D-PBM-C3a-ctrl,neg,102.38
PLT-D-PBM-C3a-ctrl,neg,98.6
PLT-D-PBM-C3a-ctrl,pos,10.28
PLT-D-PBM-C3a-ctrl,pos,9.79
PLT-D-PBM-C3a-ctrl,pos,10.26
PLT-D-PBM-C3a-ctrl,pos,9.5
PLT-D-PBM-C3a-ctrl,pos,9.29
PLT-D-PBM-C3a-ctrl,pos,10.84
PLT-D-PBM-C3a-ctrl,pos,9.95
PLT-D-PBM-C3a-ctrl,pos,11.62
PLT-D-PBM-C5a-ctrl,neg,98.52
PLT-D-PBM-C5a-ctrl,neg,98.44
PLT-D-PBM-C5a-ctrl,neg,101.04
PLT-D-PBM-C5a-ctrl,neg,99.54
PLT-D-PBM-C5a-ctrl,neg,99.64
PLT-D-PBM-C5a-ctrl,neg,101.19
PLT-D-PBM-C5a-ctrl,neg,99.72
PLT-D-PBM-C5a-ctrl,neg,99.44
PLT-D-PBM-C5a-ctrl,pos,10.38
PLT-D-PBM-C5a-ctrl,pos,10.53
PLT-D-PBM-C5a-ctrl,pos,9.88
PLT-D-PBM-C5a-ctrl,pos,10.06
PLT-D-PBM-C5a-ctrl,pos,9.37
PLT-D-PBM-C5a-ctrl,pos,9.31
PLT-D-PBM-C5a-ctrl,pos,10.62
PLT-D-PBM-C5a-ctrl,pos,10.36
PLT-D-PBM-TLR-ctrl,neg,99.66
PLT-D-PBM-TLR-ctrl,neg,96.68
PLT-D-PBM-TLR-ctrl,neg,97.89
PLT-D-PBM-TLR-ctrl,neg,101.68
PLT-D-PBM-TLR-ctrl,neg,99.9
PLT-D-PBM-TLR-ctrl,neg,99.36
PLT-D-PBM-TLR-ctrl,neg,98.5
PLT-D-PBM-TLR-ctrl,neg,99.56
PLT-D-PBM-TLR-ctrl,pos,10.24
PLT-D-PBM-TLR-ctrl,pos,10.79
PLT-D-PBM-TLR-ctrl,pos,7.9
PLT-D-PBM-TLR-ctrl,pos,9.33
PLT-D-PBM-TLR-ctrl,pos,10.13
PLT-D-PBM-TLR-ctrl,pos,9.92
PLT-D-PBM-TLR-ctrl,pos,10.32
PLT-D-PBM-TLR-ctrl,pos,10.21
PLT-E-PHH-Cel-ctrl,neg,98.04
PLT-E-PHH-Cel-ctrl,neg,99.17
PLT-E-PHH-Cel-ctrl,neg,99.48
PLT-E-PHH-Cel-ctrl,neg,98.55
PLT-E-PHH-Cel-ctrl,neg,97.57
PLT-E-PHH-Cel-ctrl,neg,97.17
PLT-E-PHH-Cel-ctrl,neg,95.32
PLT-E-PHH-Cel-ctrl,neg,97.89
PLT-E-PHH-Cel-ctrl,pos,10.5
PLT-E-PHH-Cel-ctrl,pos,8.72
PLT-E-PHH-Cel-ctrl,pos,8.91
PLT-E-PHH-Cel-ctrl,pos,11.43
PLT-E-PHH-Cel-ctrl,pos,9.49
PLT-E-PHH-Cel-ctrl,pos,10.26
PLT-E-PHH-Cel-ctrl,pos,10.51
PLT-E-PHH-Cel-ctrl,pos,10.53
PLT-E-PHH-LDH-ctrl,neg,101.49
PLT-E-PHH-LDH-ctrl,neg,101.55
PLT-E-PHH-LDH-ctrl,neg,100.65
PLT-E-PHH-LDH-ctrl,neg,99.49
PLT-E-PHH-LDH-ctrl,neg,99.28
PLT-E-PHH-LDH-ctrl,neg,97.26
PLT-E-PHH-LDH-ctrl,neg,98.39
PLT-E-PHH-LDH-ctrl,neg,98.76
PLT-E-PHH-LDH-ctrl,pos,9.1
PLT-E-PHH-LDH-ctrl,pos,10.35
PLT-E-PHH-LDH-ctrl,pos,10.96
PLT-E-PHH-LDH-ctrl,pos,9.27
PLT-E-PHH-LDH-ctrl,pos,10.23
PLT-E-PHH-LDH-ctrl,pos,9.17
PLT-E-PHH-LDH-ctrl,pos,9.76
PLT-E-PHH-LDH-ctrl,pos,9.45
PLT-E-PHH-ALT-ctrl,neg,99.56
PLT-E-PHH-ALT-ctrl,neg,99.69
PLT-E-PHH-ALT-ctrl,neg,99.68
PLT-E-PHH-ALT-ctrl,neg,102.83
PLT-E-PHH-ALT-ctrl,neg,97.57
PLT-E-PHH-ALT-ctrl,neg,98.35
PLT-E-PHH-ALT-ctrl,neg,94.78
PLT-E-PHH-ALT-ctrl,neg,99.04
PLT-E-PHH-ALT-ctrl,pos,9.68
PLT-E-PHH-ALT-ctrl,pos,9.59
PLT-E-PHH-ALT-ctrl,pos,10.89
PLT-E-PHH-ALT-ctrl,pos,10.69
PLT-E-PHH-ALT-ctrl,pos,10.06
PLT-E-PHH-ALT-ctrl,pos,9.7
PLT-E-PHH-ALT-ctrl,pos,10.82
PLT-E-PHH-ALT-ctrl,pos,9.98
PLT-E-PHH-Cas-ctrl,neg,101.07
PLT-E-PHH-Cas-ctrl,neg,97.31
PLT-E-PHH-Cas-ctrl,neg,99.55
PLT-E-PHH-Cas-ctrl,neg,100.61
PLT-E-PHH-Cas-ctrl,neg,97.72
PLT-E-PHH-Cas-ctrl,neg,97.95
PLT-E-PHH-Cas-ctrl,neg,99.81
PLT-E-PHH-Cas-ctrl,neg,101.01
PLT-E-PHH-Cas-ctrl,pos,10.85
PLT-E-PHH-Cas-ctrl,pos,10.49
PLT-E-PHH-Cas-ctrl,pos,10.06
PLT-E-PHH-Cas-ctrl,pos,9.4
PLT-E-PHH-Cas-ctrl,pos,9.14
PLT-E-PHH-Cas-ctrl,pos,9.59
PLT-E-PHH-Cas-ctrl,pos,10.33
PLT-E-PHH-Cas-ctrl,pos,10.27
PLT-E-PBM-IFN-ctrl,neg,98.42
PLT-E-PBM-IFN-ctrl,neg,101.96
PLT-E-PBM-IFN-ctrl,neg,96.53
PLT-E-PBM-IFN-ctrl,neg,102.24
PLT-E-PBM-IFN-ctrl,neg,103.02
PLT-E-PBM-IFN-ctrl,neg,99.26
PLT-E-PBM-IFN-ctrl,neg,100.58
PLT-E-PBM-IFN-ctrl,pos,9.63
PLT-E-PBM-IFN-ctrl,pos,10.69
PLT-E-PBM-IFN-ctrl,pos,9.46
PLT-E-PBM-IFN-ctrl,pos,9.62
PLT-E-PBM-IFN-ctrl,pos,9.36
PLT-E-PBM-IFN-ctrl,pos,10.27
PLT-E-PBM-IFN-ctrl,pos,10.93
PLT-E-PBM-IFN-ctrl,pos,9.85
PLT-E-PBM-IL6-ctrl,neg,98.21
PLT-E-PBM-IL6-ctrl,neg,95.49
PLT-E-PBM-IL6-ctrl,neg,100.81
PLT-E-PBM-IL6-ctrl,neg,101.04
PLT-E-PBM-IL6-ctrl,neg,99.6
PLT-E-PBM-IL6-ctrl,neg,97.7
PLT-E-PBM-IL6-ctrl,neg,100.18
PLT-E-PBM-IL6-ctrl,neg,97.07
PLT-E-PBM-IL6-ctrl,pos,9.18
PLT-E-PBM-IL6-ctrl,pos,9.4
PLT-E-PBM-IL6-ctrl,pos,10.68
PLT-E-PBM-IL6-ctrl,pos,9.71
PLT-E-PBM-IL6-ctrl,pos,9.64
PLT-E-PBM-IL6-ctrl,pos,11.56
PLT-E-PBM-IL6-ctrl,pos,10.28
PLT-E-PBM-IL6-ctrl,pos,10.27
PLT-E-PBM-TNF-ctrl,neg,97.2
PLT-E-PBM-TNF-ctrl,neg,98.08
PLT-E-PBM-TNF-ctrl,neg,100.67
PLT-E-PBM-TNF-ctrl,neg,95.68
PLT-E-PBM-TNF-ctrl,neg,99.93
PLT-E-PBM-TNF-ctrl,neg,97.96
PLT-E-PBM-TNF-ctrl,neg,100.2
PLT-E-PBM-TNF-ctrl,neg,97.84
PLT-E-PBM-TNF-ctrl,pos,10.34
PLT-E-PBM-TNF-ctrl,pos,10.02
PLT-E-PBM-TNF-ctrl,pos,11.12
PLT-E-PBM-TNF-ctrl,pos,10.01
PLT-E-PBM-TNF-ctrl,pos,9.39
PLT-E-PBM-TNF-ctrl,pos,9.8
PLT-E-PBM-TNF-ctrl,pos,8.92
PLT-E-PBM-TNF-ctrl,pos,10.32
PLT-E-PBM-C3a-ctrl,neg,101.82
PLT-E-PBM-C3a-ctrl,neg,100.58
PLT-E-PBM-C3a-ctrl,neg,103.59
PLT-E-PBM-C3a-ctrl,neg,97.0
PLT-E-PBM-C3a-ctrl,neg,99.98
PLT-E-PBM-C3a-ctrl,neg,100.73
PLT-E-PBM-C3a-ctrl,neg,98.17
PLT-E-PBM-C3a-ctrl,neg,100.6
PLT-E-PBM-C3a-ctrl,pos,9.11
PLT-E-PBM-C3a-ctrl,pos,10.55
PLT-E-PBM-C3a-ctrl,pos,10.85
PLT-E-PBM-C3a-ctrl,pos,10.22
PLT-E-PBM-C3a-ctrl,pos,8.52
PLT-E-PBM-C3a-ctrl,pos,9.23
PLT-E-PBM-C3a-ctrl,pos,10.45
PLT-E-PBM-C3a-ctrl,pos,10.02
PLT-E-PBM-C5a-ctrl,neg,100.13
PLT-E-PBM-C5a-ctrl,neg,101.69
PLT-E-PBM-C5a-ctrl,neg,103.68
PLT-E-PBM-C5a-ctrl,neg,100.78
PLT-E-PBM-C5a-ctrl,neg,98.92
PLT-E-PBM-C5a-ctrl,neg,101.57
PLT-E-PBM-C5a-ctrl,neg,98.6
PLT-E-PBM-C5a-ctrl,neg,97.93
PLT-E-PBM-C5a-ctrl,pos,8.59
PLT-E-PBM-C5a-ctrl,pos,8.75
PLT-E-PBM-C5a-ctrl,pos,9.28
PLT-E-PBM-C5a-ctrl,pos,9.06
PLT-E-PBM-C5a-ctrl,pos,10.25
PLT-E-PBM-C5a-ctrl,pos,9.04
PLT-E-PBM-C5a-ctrl,pos,7.49
PLT-E-PBM-C5a-ctrl,pos,9.16
PLT-E-PBM-TLR-ctrl,neg,98.83
PLT-E-PBM-TLR-ctrl,neg,103.27
PLT-E-PBM-TLR-ctrl,neg,101.74
PLT-E-PBM-TLR-ctrl,neg,99.28
PLT-E-PBM-TLR-ctrl,neg,100.57
PLT-E-PBM-TLR-ctrl,neg,100.31
PLT-E-PBM-TLR-ctrl,neg,94.51
PLT-E-PBM-TLR-ctrl,neg,98.19
PLT-E-PBM-TLR-ctrl,pos,9.96
PLT-E-PBM-TLR-ctrl,pos,9.71
PLT-E-PBM-TLR-ctrl,pos,10.2
PLT-E-PBM-TLR-ctrl,pos,10.9
PLT-E-PBM-TLR-ctrl,pos,9.74
PLT-E-PBM-TLR-ctrl,pos,9.15
PLT-E-PBM-TLR-ctrl,pos,10.26
PLT-A-PHH-Cel-ctrl,neg,103.95
PLT-A-PHH-Cel-ctrl,neg,98.79
PLT-A-PHH-Cel-ctrl,neg,98.86
PLT-A-PHH-Cel-ctrl,neg,99.87
PLT-A-PHH-Cel-ctrl,neg,100.13
PLT-A-PHH-Cel-ctrl,neg,99.23
PLT-A-PHH-Cel-ctrl,neg,99.97
PLT-A-PHH-Cel-ctrl,neg,99.92
PLT-A-PHH-Cel-ctrl,pos,10.14
PLT-A-PHH-Cel-ctrl,pos,8.11
PLT-A-PHH-Cel-ctrl,pos,11.5
PLT-A-PHH-Cel-ctrl,pos,9.88
PLT-A-PHH-Cel-ctrl,pos,10.46
PLT-A-PHH-Cel-ctrl,pos,8.9
PLT-A-PHH-Cel-ctrl,pos,9.62
PLT-A-PHH-Cel-ctrl,pos,9.46
PLT-A-PHH-LDH-ctrl,neg,100.62
PLT-A-PHH-LDH-ctrl,neg,99.11
PLT-A-PHH-LDH-ctrl,neg,95.84
PLT-A-PHH-LDH-ctrl,neg,100.14
PLT-A-PHH-LDH-ctrl,neg,100.05
PLT-A-PHH-LDH-ctrl,neg,100.37
PLT-A-PHH-LDH-ctrl,neg,104.21
PLT-A-PHH-LDH-ctrl,neg,102.48
PLT-A-PHH-LDH-ctrl,pos,10.63
PLT-A-PHH-LDH-ctrl,pos,9.23
PLT-A-PHH-LDH-ctrl,pos,9.59
PLT-A-PHH-LDH-ctrl,pos,9.92
PLT-A-PHH-LDH-ctrl,pos,9.38
PLT-A-PHH-LDH-ctrl,pos,10.4
PLT-A-PHH-LDH-ctrl,pos,10.29
PLT-A-PHH-LDH-ctrl,pos,9.13
PLT-A-PHH-ALT-ctrl,neg,96.88
PLT-A-PHH-ALT-ctrl,neg,99.87
PLT-A-PHH-ALT-ctrl,neg,98.87
PLT-A-PHH-ALT-ctrl,neg,98.65
PLT-A-PHH-ALT-ctrl,neg,100.86
PLT-A-PHH-ALT-ctrl,neg,102.15
PLT-A-PHH-ALT-ctrl,neg,99.31
PLT-A-PHH-ALT-ctrl,neg,101.56
PLT-A-PHH-ALT-ctrl,pos,10.04
PLT-A-PHH-ALT-ctrl,pos,9.29
PLT-A-PHH-ALT-ctrl,pos,9.79
PLT-A-PHH-ALT-ctrl,pos,9.76
PLT-A-PHH-ALT-ctrl,pos,10.34
PLT-A-PHH-ALT-ctrl,pos,10.19
PLT-A-PHH-ALT-ctrl,pos,8.73
PLT-A-PHH-Cas-ctrl,neg,100.2
PLT-A-PHH-Cas-ctrl,neg,99.56
PLT-A-PHH-Cas-ctrl,neg,101.42
PLT-A-PHH-Cas-ctrl,neg,102.61
PLT-A-PHH-Cas-ctrl,neg,98.05
PLT-A-PHH-Cas-ctrl,neg,98.53
PLT-A-PHH-Cas-ctrl,neg,97.13
PLT-A-PHH-Cas-ctrl,neg,104.06
PLT-A-PHH-Cas-ctrl,pos,10.24
PLT-A-PHH-Cas-ctrl,pos,10.38
PLT-A-PHH-Cas-ctrl,pos,8.93
PLT-A-PHH-Cas-ctrl,pos,10.0
PLT-A-PHH-Cas-ctrl,pos,10.41
PLT-A-PHH-Cas-ctrl,pos,9.8
PLT-A-PHH-Cas-ctrl,pos,10.86
PLT-A-PHH-Cas-ctrl,pos,11.85
PLT-A-PBM-IFN-ctrl,neg,99.62
PLT-A-PBM-IFN-ctrl,neg,104.23
PLT-A-PBM-IFN-ctrl,neg,102.79
PLT-A-PBM-IFN-ctrl,neg,96.52
PLT-A-PBM-IFN-ctrl,neg,98.67
PLT-A-PBM-IFN-ctrl,neg,98.66
PLT-A-PBM-IFN-ctrl,neg,99.84
PLT-A-PBM-IFN-ctrl,neg,99.88
PLT-A-PBM-IFN-ctrl,pos,12.4
PLT-A-PBM-IFN-ctrl,pos,10.18
PLT-A-PBM-IFN-ctrl,pos,10.49
PLT-A-PBM-IFN-ctrl,pos,10.0
PLT-A-PBM-IFN-ctrl,pos,10.09
PLT-A-PBM-IFN-ctrl,pos,9.16
PLT-A-PBM-IL6-ctrl,neg,101.48
PLT-A-PBM-IL6-ctrl,neg,98.49
PLT-A-PBM-IL6-ctrl,neg,101.74
PLT-A-PBM-IL6-ctrl,neg,102.22
PLT-A-PBM-IL6-ctrl,neg,98.76
PLT-A-PBM-IL6-ctrl,neg,101.18
PLT-A-PBM-IL6-ctrl,neg,98.68
PLT-A-PBM-IL6-ctrl,neg,96.31
PLT-A-PBM-IL6-ctrl,pos,10.1
PLT-A-PBM-IL6-ctrl,pos,9.62
PLT-A-PBM-IL6-ctrl,pos,9.65
PLT-A-PBM-IL6-ctrl,pos,11.58
PLT-A-PBM-IL6-ctrl,pos,8.78
PLT-A-PBM-IL6-ctrl,pos,10.31
PLT-A-PBM-IL6-ctrl,pos,9.2
PLT-A-PBM-IL6-ctrl,pos,10.73
PLT-A-PBM-TNF-ctrl,neg,100.28
PLT-A-PBM-TNF-ctrl,neg,103.85
PLT-A-PBM-TNF-ctrl,neg,99.35
PLT-A-PBM-TNF-ctrl,neg,100.58
PLT-A-PBM-TNF-ctrl,neg,103.99
PLT-A-PBM-TNF-ctrl,neg,98.9
PLT-A-PBM-TNF-ctrl,neg,103.63
PLT-A-PBM-TNF-ctrl,neg,100.01
PLT-A-PBM-TNF-ctrl,pos,11.43
PLT-A-PBM-TNF-ctrl,pos,10.6
PLT-A-PBM-TNF-ctrl,pos,10.25
PLT-A-PBM-TNF-ctrl,pos,9.95
PLT-A-PBM-TNF-ctrl,pos,9.5
PLT-A-PBM-TNF-ctrl,pos,10.06
PLT-A-PBM-TNF-ctrl,pos,10.72
PLT-A-PBM-TNF-ctrl,pos,9.99
PLT-A-PBM-C3a-ctrl,neg,97.94
PLT-A-PBM-C3a-ctrl,neg,98.55
PLT-A-PBM-C3a-ctrl,neg,101.14
PLT-A-PBM-C3a-ctrl,neg,96.29
PLT-A-PBM-C3a-ctrl,neg,102.55
PLT-A-PBM-C3a-ctrl,neg,101.25
PLT-A-PBM-C3a-ctrl,neg,101.8
PLT-A-PBM-C3a-ctrl,neg,101.12
PLT-A-PBM-C3a-ctrl,pos,9.87
PLT-A-PBM-C3a-ctrl,pos,9.15
PLT-A-PBM-C3a-ctrl,pos,9.89
PLT-A-PBM-C3a-ctrl,pos,9.22
PLT-A-PBM-C3a-ctrl,pos,10.39
PLT-A-PBM-C3a-ctrl,pos,10.65
PLT-A-PBM-C3a-ctrl,pos,11.18
PLT-A-PBM-C3a-ctrl,pos,10.3
PLT-A-PBM-C5a-ctrl,neg,103.34
PLT-A-PBM-C5a-ctrl,neg,103.43
PLT-A-PBM-C5a-ctrl,neg,101.97
PLT-A-PBM-C5a-ctrl,neg,100.67
PLT-A-PBM-C5a-ctrl,neg,97.99
PLT-A-PBM-C5a-ctrl,neg,101.44
PLT-A-PBM-C5a-ctrl,neg,99.68
PLT-A-PBM-C5a-ctrl,neg,101.12
PLT-A-PBM-C5a-ctrl,pos,9.49
PLT-A-PBM-C5a-ctrl,pos,9.86
PLT-A-PBM-C5a-ctrl,pos,10.13
PLT-A-PBM-C5a-ctrl,pos,10.2
PLT-A-PBM-C5a-ctrl,pos,10.39
PLT-A-PBM-C5a-ctrl,pos,9.54
PLT-A-PBM-C5a-ctrl,pos,8.93
PLT-A-PBM-C5a-ctrl,pos,11.3
PLT-A-PBM-TLR-ctrl,neg,100.73
PLT-A-PBM-TLR-ctrl,neg,101.17
PLT-A-PBM-TLR-ctrl,neg,99.18
PLT-A-PBM-TLR-ctrl,neg,96.28
PLT-A-PBM-TLR-ctrl,neg,101.38
PLT-A-PBM-TLR-ctrl,neg,103.5
PLT-A-PBM-TLR-ctrl,neg,102.26
PLT-A-PBM-TLR-ctrl,neg,96.02
PLT-A-PBM-TLR-ctrl,pos,8.79
PLT-A-PBM-TLR-ctrl,pos,9.32
PLT-A-PBM-TLR-ctrl,pos,8.73
PLT-A-PBM-TLR-ctrl,pos,10.04
PLT-A-PBM-TLR-ctrl,pos,10.31
PLT-A-PBM-TLR-ctrl,pos,8.86
PLT-A-PBM-TLR-ctrl,pos,10.62
PLT-A-PBM-TLR-ctrl,pos,10.48
PLT-B-PHH-Cel-ctrl,neg,95.68
PLT-B-PHH-Cel-ctrl,neg,100.06
PLT-B-PHH-Cel-ctrl,neg,102.74
PLT-B-PHH-Cel-ctrl,neg,100.08
PLT-B-PHH-Cel-ctrl,neg,99.33
PLT-B-PHH-Cel-ctrl,neg,96.28
PLT-B-PHH-Cel-ctrl,neg,100.9
PLT-B-PHH-Cel-ctrl,neg,101.32
PLT-B-PHH-Cel-ctrl,pos,8.57
PLT-B-PHH-Cel-ctrl,pos,10.91
PLT-B-PHH-Cel-ctrl,pos,10.61
PLT-B-PHH-Cel-ctrl,pos,10.47
PLT-B-PHH-Cel-ctrl,pos,10.52
PLT-B-PHH-Cel-ctrl,pos,10.42
PLT-B-PHH-Cel-ctrl,pos,10.69
PLT-B-PHH-LDH-ctrl,neg,100.29
PLT-B-PHH-LDH-ctrl,neg,99.59
PLT-B-PHH-LDH-ctrl,neg,96.22
PLT-B-PHH-LDH-ctrl,neg,101.02
PLT-B-PHH-LDH-ctrl,neg,101.93
PLT-B-PHH-LDH-ctrl,neg,105.06
PLT-B-PHH-LDH-ctrl,neg,99.22
PLT-B-PHH-LDH-ctrl,neg,98.92
PLT-B-PHH-LDH-ctrl,pos,9.11
PLT-B-PHH-LDH-ctrl,pos,10.17
PLT-B-PHH-LDH-ctrl,pos,10.16
PLT-B-PHH-LDH-ctrl,pos,9.35
PLT-B-PHH-LDH-ctrl,pos,9.86
PLT-B-PHH-LDH-ctrl,pos,8.42
PLT-B-PHH-LDH-ctrl,pos,10.74
PLT-B-PHH-LDH-ctrl,pos,9.38
PLT-B-PHH-ALT-ctrl,neg,101.06
PLT-B-PHH-ALT-ctrl,neg,100.63
PLT-B-PHH-ALT-ctrl,neg,100.12
PLT-B-PHH-ALT-ctrl,neg,100.28
PLT-B-PHH-ALT-ctrl,neg,100.9
PLT-B-PHH-ALT-ctrl,neg,99.41
PLT-B-PHH-ALT-ctrl,neg,99.52
PLT-B-PHH-ALT-ctrl,neg,103.41
PLT-B-PHH-ALT-ctrl,pos,12.17
PLT-B-PHH-ALT-ctrl,pos,9.04
PLT-B-PHH-ALT-ctrl,pos,8.99
PLT-B-PHH-ALT-ctrl,pos,9.23
PLT-B-PHH-ALT-ctrl,pos,9.92
PLT-B-PHH-ALT-ctrl,pos,10.72
PLT-B-PHH-ALT-ctrl,pos,10.47
PLT-B-PHH-ALT-ctrl,pos,10.14
PLT-B-PHH-Cas-ctrl,neg,97.99
PLT-B-PHH-Cas-ctrl,neg,97.16
PLT-B-PHH-Cas-ctrl,neg,99.62
PLT-B-PHH-Cas-ctrl,neg,100.82
PLT-B-PHH-Cas-ctrl,neg,96.72
PLT-B-PHH-Cas-ctrl,neg,101.41
PLT-B-PHH-Cas-ctrl,neg,101.53
PLT-B-PHH-Cas-ctrl,neg,100.09
PLT-B-PHH-Cas-ctrl,pos,9.31
PLT-B-PHH-Cas-ctrl,pos,9.22
PLT-B-PHH-Cas-ctrl,pos,10.82
PLT-B-PHH-Cas-ctrl,pos,8.79
PLT-B-PHH-Cas-ctrl,pos,10.85
PLT-B-PHH-Cas-ctrl,pos,9.87
PLT-B-PHH-Cas-ctrl,pos,9.92
PLT-B-PHH-Cas-ctrl,pos,8.63
PLT-B-PBM-IFN-ctrl,neg,102.0
PLT-B-PBM-IFN-ctrl,neg,99.91
PLT-B-PBM-IFN-ctrl,neg,99.35
PLT-B-PBM-IFN-ctrl,neg,98.58
PLT-B-PBM-IFN-ctrl,neg,98.88
PLT-B-PBM-IFN-ctrl,neg,103.48
PLT-B-PBM-IFN-ctrl,neg,100.61
PLT-B-PBM-IFN-ctrl,neg,100.35
PLT-B-PBM-IFN-ctrl,pos,9.79
PLT-B-PBM-IFN-ctrl,pos,11.96
PLT-B-PBM-IFN-ctrl,pos,11.04
PLT-B-PBM-IFN-ctrl,pos,9.42
PLT-B-PBM-IFN-ctrl,pos,9.78
PLT-B-PBM-IFN-ctrl,pos,10.12
PLT-B-PBM-IFN-ctrl,pos,9.44
PLT-B-PBM-IL6-ctrl,neg,101.71
PLT-B-PBM-IL6-ctrl,neg,97.35
PLT-B-PBM-IL6-ctrl,neg,99.56
PLT-B-PBM-IL6-ctrl,neg,99.09
PLT-B-PBM-IL6-ctrl,neg,99.72
PLT-B-PBM-IL6-ctrl,neg,101.7
PLT-B-PBM-IL6-ctrl,neg,101.11
PLT-B-PBM-IL6-ctrl,neg,98.5
PLT-B-PBM-IL6-ctrl,pos,10.11
PLT-B-PBM-IL6-ctrl,pos,11.19
PLT-B-PBM-IL6-ctrl,pos,9.33
PLT-B-PBM-IL6-ctrl,pos,10.12
PLT-B-PBM-IL6-ctrl,pos,9.85
PLT-B-PBM-IL6-ctrl,pos,9.95
PLT-B-PBM-IL6-ctrl,pos,8.7
PLT-B-PBM-IL6-ctrl,pos,11.13
PLT-B-PBM-TNF-ctrl,neg,101.24
PLT-B-PBM-TNF-ctrl,neg,97.69
PLT-B-PBM-TNF-ctrl,neg,100.56
PLT-B-PBM-TNF-ctrl,neg,97.44
PLT-B-PBM-TNF-ctrl,neg,102.47
PLT-B-PBM-TNF-ctrl,neg,98.09
PLT-B-PBM-TNF-ctrl,neg,100.15
PLT-B-PBM-TNF-ctrl,neg,98.28
PLT-B-PBM-TNF-ctrl,pos,9.56
PLT-B-PBM-TNF-ctrl,pos,11.19
PLT-B-PBM-TNF-ctrl,pos,10.08
PLT-B-PBM-TNF-ctrl,pos,9.55
PLT-B-PBM-TNF-ctrl,pos,9.08
PLT-B-PBM-TNF-ctrl,pos,8.5
PLT-B-PBM-TNF-ctrl,pos,9.0
PLT-B-PBM-TNF-ctrl,pos,10.09
PLT-B-PBM-C3a-ctrl,neg,98.68
PLT-B-PBM-C3a-ctrl,neg,100.29
PLT-B-PBM-C3a-ctrl,neg,96.45
PLT-B-PBM-C3a-ctrl,neg,101.37
PLT-B-PBM-C3a-ctrl,neg,100.65
PLT-B-PBM-C3a-ctrl,neg,99.88
PLT-B-PBM-C3a-ctrl,neg,99.22
PLT-B-PBM-C3a-ctrl,neg,98.21
PLT-B-PBM-C3a-ctrl,pos,10.58
PLT-B-PBM-C3a-ctrl,pos,9.06
PLT-B-PBM-C3a-ctrl,pos,10.41
PLT-B-PBM-C3a-ctrl,pos,11.66
PLT-B-PBM-C3a-ctrl,pos,11.19
PLT-B-PBM-C3a-ctrl,pos,8.8
PLT-B-PBM-C3a-ctrl,pos,9.57
PLT-B-PBM-C3a-ctrl,pos,10.34
